File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
bf31e977-261e-4d58-a054-eccc1ed495dc	e52fefef-84a4-4b1d-91e2-9e9735e19e1f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0744	TCGA-06-0744-01A	Primary Tumor
73e842e4-2cb2-49e7-b450-d48992f67309	fe09042c-c233-4f10-b8ad-d5da80aaf60d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0749	TCGA-06-0749-01A	Primary Tumor
f0144a51-dc85-43d6-a467-1ad551a2c448	37897de3-c6da-4f80-bf9d-a36ee2cf5e15.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-2620	TCGA-19-2620-01A	Primary Tumor
44fe14ca-e25e-4fed-a1d5-99c8e33b5250	f5bb4817-1727-41f9-b7f6-3a4e1818c2df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-2616	TCGA-32-2616-01A	Primary Tumor
d1cf2e67-5e70-448c-8f97-c4d90f4f53e6	b0717300-0735-4451-bba1-7ce0fc0d4ac6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-08-0386	TCGA-08-0386-01A	Primary Tumor
ff32e039-d413-403d-bf9d-8b27e16689c4	5237d2f6-7bfe-4347-82d6-caebb8781ef9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7875	TCGA-HT-7875-01A	Primary Tumor
4a45c56a-792c-4b00-95bd-c0f2a95f844e	3c98fe32-4046-4c6f-a230-56bea0cd5bf9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CA	TCGA-VM-A8CA-01A	Primary Tumor
e1b9a28e-eb04-403e-a1bc-18c420fa4c71	c904090b-149e-4146-9769-f0d2ff965da9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0211	TCGA-06-0211-01A	Primary Tumor
9ab15869-e595-4a8e-be91-693aaa67c0c2	f053f20c-775d-43aa-bfcf-cf816cc0dc2e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7643	TCGA-FG-7643-01A	Primary Tumor
acd2b388-cb88-480f-aff7-22ac7a46a19c	722becbc-9e08-4d7e-8dd6-415761cd84f3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-01A	Primary Tumor
dbb4ad7c-ade0-4891-acd2-4d3c02c1b359	22e30b10-13ff-4b11-bf2a-ff5aac4519ee.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84F	TCGA-TM-A84F-01A	Primary Tumor
ac4022f3-8cec-4729-9cac-2675c50c5709	d1809e31-9cd9-482b-8354-74df0a7841c0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A731	TCGA-P5-A731-01A	Primary Tumor
5bd43bf9-414c-4d7d-b443-84ac225ff4c7	fdbf3f95-73d4-4bd3-88b2-d2bd9517450b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5304	TCGA-E1-5304-01A	Primary Tumor
f09cb69e-9370-4606-adf4-f5b652c11d2f	31ef0136-6bc5-4145-b2c7-e238dd64d408.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YQ	TCGA-E1-A7YQ-01A	Primary Tumor
16272573-c837-45f5-ad84-60dabfa1f626	820e3299-bd67-4ba8-a637-32d31205e120.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-3653	TCGA-12-3653-01A	Primary Tumor
6dd5715a-ffda-471e-b0b4-83101d74e0d2	4ea9f653-d97f-4e04-ad32-620017803919.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-2523	TCGA-27-2523-01A	Primary Tumor
61262b6a-2d84-421d-aeda-ee0b7694031c	d44d370d-d86e-4006-9530-ab3442cb2848.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-0957	TCGA-19-0957-02A	Recurrent Tumor
0727d66b-5704-4e18-83ec-f40b7ad2966f	3d4081b3-24c9-4dbd-a5fe-0fb29ce43737.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-0619	TCGA-12-0619-01A	Primary Tumor
fbf127d0-a739-4f27-89ea-2a44a90f6eab	bd7b2c7c-3a38-4a2b-b6eb-5f67572db883.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2569	TCGA-06-2569-01A	Primary Tumor
7b7ae47b-31c9-4f8a-bb16-36d398c271cf	ddd4c4a7-6057-4244-aa4d-ccffe6e1c95a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0190	TCGA-06-0190-02A	Recurrent Tumor
1c04e762-874c-4835-ad34-ad3f634d55f3	adce8dd4-e2df-43ed-9821-3781ddb7a82f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5208	TCGA-28-5208-01A	Primary Tumor
f00da737-c932-4c54-a3c5-d9cbfb484e77	29f824b7-d899-40c1-b53b-edcb3f8e3d2e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0141	TCGA-06-0141-01A	Primary Tumor
e3152e0b-89d8-49c8-8906-bd7ca2e15d13	a504b1cd-7d40-40e8-8d58-267c680768e5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0129	TCGA-06-0129-01A	Primary Tumor
e0961378-2747-4b28-8fd4-8d5df33b8f34	d638d8cf-7276-49aa-b2f7-81eb10e7b33d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5416	TCGA-06-5416-01A	Primary Tumor
a4dae5dc-91ee-43fd-ba29-03dc7d5164d0	44067d6e-af12-4abf-8795-cb6749b1cc7a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-1970	TCGA-32-1970-01A	Primary Tumor
754cdad3-e102-491f-b1b5-b3724d1f650a	ac22ae42-0d53-4b2e-ad6c-f4c98f9be040.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-1787	TCGA-19-1787-01B	Primary Tumor
33d229f7-8581-4213-9a25-a1d731df2628	21f38c14-7d7c-4156-8c85-88be68cae18d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0184	TCGA-06-0184-01A	Primary Tumor
e54af379-1378-4700-b65d-cd206c10bc44	7cc30f38-a19e-4552-a5ca-64a11575abed.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-5651	TCGA-41-5651-01A	Primary Tumor
7bd80682-55ca-4103-83ad-e303500dc8f8	1a860864-2ba1-46ad-ad36-018a7b0ec08e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-02-2485	TCGA-02-2485-01A	Primary Tumor
6cfb3229-0056-4463-9461-da5156dcd35e	76c6e110-9a94-4fcf-a534-a21ba4698f86.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0138	TCGA-06-0138-01A	Primary Tumor
733425a2-bbad-43c0-8770-17b899b110d6	ca0a0a82-4e82-4559-9666-d19faa3edf8f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0747	TCGA-06-0747-01A	Primary Tumor
dbb25772-0d74-4f3a-ab91-ed91516aa020	8b3a593a-2359-476a-a501-e1baaa4873bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5414	TCGA-06-5414-01A	Primary Tumor
8158fda5-6289-4683-896c-a13919fa8e65	de55dea1-658a-4a84-ae5c-fc554e9c4213.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0750	TCGA-06-0750-01A	Primary Tumor
502e0f27-2aa2-4d1f-920c-70f50c44a7c4	2afdb646-75ca-4bc9-9c12-30a27f994ecd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4925	TCGA-76-4925-01A	Primary Tumor
abda3b97-ffca-4708-aa6d-5a82e05f9bd6	f8e7cbd2-b54a-4f30-8fc1-a5c80bfad8b6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0221	TCGA-06-0221-02A	Recurrent Tumor
8cf09d4c-f888-4dc4-ac73-9ae8ce927582	bc8b9c8b-d288-436e-9e33-8c31a9575ce7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-4065	TCGA-19-4065-01A	Primary Tumor
1fbfb2aa-7778-44c1-b977-e9da5dc42b5c	6b015617-e989-4c20-b81f-15bf94d83a09.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0178	TCGA-06-0178-01A	Primary Tumor
46772c1e-88f7-4a2e-965e-1d52f3bc381c	2556ce90-db5f-4beb-897a-db3cf556e054.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-02-0055	TCGA-02-0055-01A	Primary Tumor
b60e4742-dd01-4d2f-a2de-07e771e2c905	19f1375f-51f2-4f4c-88fe-6fc84c37e5b6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-02-2483	TCGA-02-2483-01A	Primary Tumor
2a0825b6-e603-48ba-b0e6-a4d70b396a91	742b41f9-faca-4bad-a2a5-5d40b8bf06ce.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2563	TCGA-06-2563-01A	Primary Tumor
4c15adac-9175-4871-8de3-572af1017356	a3e5cda5-f468-48f3-92fa-864b8bbbecdc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0139	TCGA-06-0139-01A	Primary Tumor
1da1d5bd-8505-4071-9291-bf11a272d81d	2a254376-7498-4c41-8c20-8b4bdd8369da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5209	TCGA-28-5209-01A	Primary Tumor
df223b67-9315-4f25-bd67-1c29f2cf2809	147c710f-ab6c-4a1f-b9c0-f621df74f762.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7309	TCGA-DU-7309-01A	Primary Tumor
ac499990-5a43-44b6-9ff2-7ae34641ae6d	59457f9e-5d93-4ed9-bff7-f26019672fc0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6X5	TCGA-QH-A6X5-01A	Primary Tumor
8e69db22-ea73-46f3-995c-7011b80322d8	c9fd03f1-79d8-420c-a717-44615755c385.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6186	TCGA-CS-6186-01A	Primary Tumor
e1505b86-9856-4a09-9cee-9fbe61fb620d	6e6d808e-a80f-4f34-a6e7-ac5f10a0bf0c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7294	TCGA-DU-7294-01A	Primary Tumor
e51ea458-466c-46e8-81da-c4526f89bacc	57a77d9e-c513-475f-bd5d-896d28b19ac1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A70Z	TCGA-FG-A70Z-01A	Primary Tumor
a1e2cf32-6234-4320-ace9-0151c8467472	92fed25c-48d1-40bb-9e13-6e6a7312512d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YS	TCGA-E1-A7YS-01A	Primary Tumor
b1e93f34-3664-44a8-8ae0-e673f67f3232	745ac154-b1b6-4518-a3ec-610a1f46e5f0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5871	TCGA-DU-5871-01A	Primary Tumor
4df62129-eda3-45b5-8830-92a0c71b3f00	171f664b-3226-4944-9219-91d2a7fdfb5f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A75L	TCGA-DB-A75L-01A	Primary Tumor
67461ce3-9192-44c5-b6ab-c3bb1ee0e7a3	afaac417-36ae-446a-8925-3a5cc161a3da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6ML	TCGA-R8-A6ML-01A	Primary Tumor
dce9d45d-2c77-4933-aa2c-9763a972671e	a71cadfd-9a5e-4989-bb51-0b859da8229f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-5962	TCGA-FG-5962-01B	Primary Tumor
55866da8-0a83-490d-8f7b-b35ea2720ab0	6fc153cc-be08-4e64-921c-418d3b3f3962.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7304	TCGA-DU-7304-02A	Recurrent Tumor
62be6ab5-36d0-442b-a6d9-5d53caf26790	3d3245f2-a2c9-4742-bfec-cd17f5aaca23.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6407	TCGA-DU-6407-01A	Primary Tumor
24e79b28-45a7-4189-8d8e-60fa3c55a666	2bb63c4a-cea9-4c5f-93d1-22277578b399.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A5TT	TCGA-DU-A5TT-01A	Primary Tumor
55f27668-84bc-4202-b7a9-f54129c4af43	9d1bccdb-361b-4adc-b4a6-0314f02eaf57.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A61A	TCGA-HT-A61A-01A	Primary Tumor
f804abd5-8ffc-4bcd-8a37-c6c177d64f48	e2a56cc0-714e-4e7d-9c32-53e36e207c6b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5EW	TCGA-P5-A5EW-01A	Primary Tumor
b9d6aa82-946e-487e-8899-aeccdbfdc4ee	5f004b7a-b777-4039-9309-8e1f128ff637.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5870	TCGA-DU-5870-02A	Recurrent Tumor
646ea2b3-9a57-4840-ad25-8fb59dba3461	71e3ff84-ab49-4906-99de-3b873ea04c68.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-4943	TCGA-CS-4943-01A	Primary Tumor
d6357604-1530-4db4-b872-299647f72028	dad374b6-32b9-4d00-98ca-f7b6b96af805.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7607	TCGA-HT-7607-01A	Primary Tumor
c89313f0-b855-4f09-83ac-98fc02059135	a6b36743-e54e-443d-bc0e-bf3c4109a9b7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VV-A86M	TCGA-VV-A86M-01A	Primary Tumor
f3a556c7-44b7-4f0e-bbe5-cc2ea9091dd9	e74e8b31-0938-4306-b4c5-b73d579f62e6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7QW	TCGA-S9-A7QW-01A	Primary Tumor
a09eedea-75d9-46b4-b1f1-961696944518	6da1dddf-9ad0-47b4-878c-c3ca359371dc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-A5KM	TCGA-HW-A5KM-01A	Primary Tumor
5b2a6829-a8f5-4bd7-8d9d-bdf5cf05362d	72003782-a8a0-422a-aed6-a103eb09994b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A7UR	TCGA-DH-A7UR-01A	Primary Tumor
b1ea94f5-3bc6-4b8e-9e77-eeb93b39823e	f1ca3671-4f35-426a-9137-f3a690278a24.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64V	TCGA-DB-A64V-01A	Primary Tumor
6447156a-ce72-4ead-ad68-ae71fffa6988	dbabc53d-9c7b-4d08-9a80-b6f5d732ca75.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A65R	TCGA-QH-A65R-01A	Primary Tumor
7be91b94-657d-45b8-91e7-22d21f4afcff	d7e75678-e5e7-490b-8c2b-babc7a46cce1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-F6-A8O4	TCGA-F6-A8O4-01A	Primary Tumor
bc5be802-a100-4199-96e9-ffbc850c8ada	91ca8f2c-ae26-422d-8dc7-5dc71245d9e6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6188	TCGA-CS-6188-01A	Primary Tumor
b664ed77-59f4-414c-b6ea-188bd73a287a	026a42e7-aae9-4d96-9e5a-e6159f94db11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RO	TCGA-TQ-A7RO-01A	Primary Tumor
0ba75a02-9e3a-4e0f-a739-5e52c584b232	b2bdabac-64e2-4a8c-8062-5b7d064f1a15.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84I	TCGA-TM-A84I-01A	Primary Tumor
ca955316-051d-4e4f-bc16-ffab499fd62e	e11893ad-2f46-4f9f-9fe3-56fe68349228.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6X4	TCGA-QH-A6X4-01A	Primary Tumor
3089950a-27f1-4234-9498-555c9b5605f8	e36e5915-bdc2-4de6-9c83-f2f18d945e79.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7301	TCGA-DU-7301-01A	Primary Tumor
9db8d5cd-dca8-4d7e-aa84-9a16eb540166	2246939a-7adf-4691-8930-cc5979a8de24.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-01A	Primary Tumor
e61bb7a0-ce43-4b50-a72a-587d0f522027	3363925f-fbd0-46bb-a8cb-07f0fa167be7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MW	TCGA-FG-A4MW-01A	Primary Tumor
7a82715e-040c-4769-b67a-d80b627459dc	52771923-0324-47c6-a03a-d63d92834200.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7490	TCGA-HW-7490-01A	Primary Tumor
dae04563-6fd2-47a9-bed1-d4501309f353	f1bf5f82-1a74-4404-bcbd-d39f7e25f66e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WL	TCGA-S9-A6WL-01A	Primary Tumor
92e564c4-b3e6-4e24-8769-c73c888765e8	b836a8d2-7c37-4af5-9f2f-7bf0121717f9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7689	TCGA-HT-7689-01A	Primary Tumor
4669ff45-ab98-488a-843f-ab72359da6a5	f985e2f8-4375-4fda-a0c3-18030a146040.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-5274	TCGA-DB-5274-01A	Primary Tumor
980b037f-bd21-4116-8f9b-82a73484abce	69cef3f7-d653-4ff2-88fc-a1276ef02096.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A843	TCGA-RY-A843-01A	Primary Tumor
42063448-6229-44e2-b1db-221cf9a6ffbf	a5882472-4653-44f2-aa1b-514ec25fa5db.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7IX	TCGA-S9-A7IX-01A	Primary Tumor
cd4a4862-ee9a-44f7-8947-2a6e4c62bdbf	1ad88d50-b62a-4a36-9304-958944b751f6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7882	TCGA-HT-7882-01A	Primary Tumor
5aaf9423-39cb-415f-9024-b7482015bfa6	1d2a319d-c437-4479-9df8-dfbb040070b2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6CZ	TCGA-QH-A6CZ-01A	Primary Tumor
efb673b0-1669-46b1-a5e6-4b2a945016e1	1dd370cb-f30b-4054-b5b8-1bfb0a5c35d3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A87N	TCGA-FG-A87N-01A	Primary Tumor
61c6a4c9-b924-4132-866c-d788f535681f	e0359251-5611-4343-82d8-05212fb61806.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7877	TCGA-HT-7877-01A	Primary Tumor
000783b0-0875-4d5d-a3b6-4176e48c4a62	a4b7b2f6-d2f5-4213-a5a2-cabf2e2329da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WD	TCGA-S9-A6WD-01A	Primary Tumor
7769ae6b-58a7-4500-8892-ee8c4248a5f4	e77be181-c686-4e02-80f6-dac52a80fb26.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6CS	TCGA-QH-A6CS-01A	Primary Tumor
53d84d08-ae2b-4969-90f0-5c04b6d47492	467718bf-e07c-455f-9268-032a26cd0b84.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A77W	TCGA-P5-A77W-01A	Primary Tumor
6b193da9-bc0e-4a74-b2fb-b015936b721e	9bf657b8-6cb8-4482-910c-19293928b729.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A4XG	TCGA-DB-A4XG-01A	Primary Tumor
22645f02-f9f4-44bb-95d2-a1f73067eb60	edc1991e-16fa-4276-b765-1f18c2a0c0d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64L	TCGA-DB-A64L-01A	Primary Tumor
0f124ad5-a4f4-4db8-a5a6-1163e603e3ed	e118d1fc-f3ef-4b55-b2b2-ecf510870f8f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CF	TCGA-VM-A8CF-01A	Primary Tumor
ef879595-fd38-4fde-bbc5-b43537c9166b	b3e42e88-c2b8-4e57-832b-24a9f5a98491.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7C3	TCGA-TM-A7C3-01A	Primary Tumor
5b220a80-88e8-4c3a-aae5-4207d18485e4	945e476c-814f-4e6a-8841-b28c62f1b82c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6667	TCGA-CS-6667-01A	Primary Tumor
ac64e7af-7fa8-468c-8387-5ffae1d93086	c3e167ae-f12e-45f0-90e9-b54a63625dfe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6666	TCGA-CS-6666-01A	Primary Tumor
b4046ec6-f87b-4cd3-bb49-0bc474c4c584	dc7baaa5-be9b-40dd-8b67-5304e2b71379.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A5TR	TCGA-DU-A5TR-01A	Primary Tumor
06e89fb8-75d7-4cb3-8383-3fd275721963	30324151-9829-427d-a187-a475fcc86966.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8C9	TCGA-VM-A8C9-01A	Primary Tumor
33703152-fe4e-4aae-a156-fa0224a3e5a7	1c3cb5b7-2c2c-4edc-a1d0-82e7fc19a63f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A83Z	TCGA-RY-A83Z-01A	Primary Tumor
f7a530aa-6c29-41da-aad1-e1a63e9c9fef	57680511-b7a1-48d8-a79f-32d0a340c501.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-F6-A8O3	TCGA-F6-A8O3-01A	Primary Tumor
7174e0f5-d012-4088-ba75-f2fb4c74c980	26611e31-978b-43ca-85d8-e6b33998417f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8010	TCGA-HT-8010-01A	Primary Tumor
18e3a00e-c9fd-4a53-b6b9-eb07ff745f21	eb49f409-9b66-4ab4-a02e-da09d12251de.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A5TS	TCGA-DU-A5TS-01A	Primary Tumor
c9936e8f-88e3-4780-94a2-6de70d334019	34c48a6e-1714-4871-aa8f-7d39dd8fe78e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7010	TCGA-DU-7010-01A	Primary Tumor
a091a27f-4bca-4878-afe7-6dc16186ff72	d9da05b2-f648-4d83-90b7-d1b362a6b4cf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A6S7	TCGA-DU-A6S7-01A	Primary Tumor
19d76e49-62be-4f98-b2f8-12c542edcf82	93357150-89ae-4bd3-b9e7-bdc365e6d55e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8109	TCGA-HT-8109-01A	Primary Tumor
8f0fe2c2-d0f4-478f-90da-5ad2c0107e7a	5792bef7-7189-4be0-8c31-1e17a95504b8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MY	TCGA-FG-A4MY-01A	Primary Tumor
570eea93-7de2-4bc7-99ec-45ed43079c0f	7dd9bc72-4979-4d27-af6f-638b226d37d5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A61B	TCGA-HT-A61B-01A	Primary Tumor
2b49d8cb-dd8c-4363-925c-7ea8af631208	4d5f045c-dbc5-4b89-b84e-6537a0c97e13.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A65X	TCGA-QH-A65X-01A	Primary Tumor
ee6ebf45-4ad4-469b-a1b0-a1162d0bd255	dcd2aa03-3002-4df4-9502-b84a776c6f2d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8019	TCGA-HT-8019-01A	Primary Tumor
28510932-f6ba-4914-805b-9750d7c80ed8	6fe364fb-d57e-4677-811c-d53535602669.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5854	TCGA-DU-5854-01A	Primary Tumor
